order_id,warehouse_id,order_date,order_priority,planned_ship_date,is_delayed,delay_days,actual_ship_date,shipping_cost
147246,3,2024-10-19,Low,2024-10-22,0,0,2024-10-22,35.65
147247,8,2024-10-09,Medium,2024-10-11,0,0,2024-10-11,66.59
147248,4,2024-05-07,Low,2024-05-09,0,0,2024-05-09,29.85
147249,1,2024-01-28,Medium,2024-01-31,1,4,2024-02-04,59.69
147250,6,2024-08-25,High,2024-08-27,0,0,2024-08-27,56.1
147251,6,2024-01-02,High,2024-01-06,0,0,2024-01-06,16.19
147252,2,2024-10-06,Medium,2024-10-07,0,0,2024-10-07,16.82
147253,8,2024-08-26,Low,2024-08-28,1,2,2024-08-30,71.68
147254,4,2024-02-28,High,2024-03-03,0,0,2024-03-03,79.86
147255,12,2024-06-07,Medium,2024-06-11,0,0,2024-06-11,65.92
147256,12,2024-09-14,Low,2024-09-18,0,0,2024-09-18,33.97
147257,8,2024-12-13,High,2024-12-17,0,0,2024-12-17,22.11
147258,8,2024-10-19,Low,2024-10-22,0,0,2024-10-22,28.15
147259,3,2024-03-01,Low,2024-03-03,0,0,2024-03-03,45.65
147260,5,2024-06-08,Medium,2024-06-12,1,3,2024-06-15,40.3
147261,8,2024-11-22,Medium,2024-11-25,0,0,2024-11-25,52.43
147262,1,2024-03-03,Low,2024-03-04,1,8,2024-03-12,79.43
147263,10,2024-05-17,Low,2024-05-18,0,0,2024-05-18,17.46
147264,4,2024-11-02,Medium,2024-11-06,0,0,2024-11-06,62.56
147265,3,2024-09-08,Medium,2024-09-12,0,0,2024-09-12,78.85
147266,6,2024-09-16,Critical,2024-09-19,0,0,2024-09-19,22.62
147267,11,2024-08-10,Critical,2024-08-14,0,0,2024-08-14,66.15
147268,10,2024-06-12,Medium,2024-06-16,0,0,2024-06-16,26.15
147269,8,2024-12-08,Low,2024-12-11,1,8,2024-12-19,104.53
147270,9,2024-06-07,Medium,2024-06-10,0,0,2024-06-10,67.37
147271,7,2024-01-16,Medium,2024-01-19,0,0,2024-01-19,8.65
147272,11,2024-02-25,Low,2024-02-26,0,0,2024-02-26,41.98
147273,3,2024-05-04,Low,2024-05-08,0,0,2024-05-08,17.99
147274,5,2024-01-09,Medium,2024-01-11,0,0,2024-01-11,28.46
147275,5,2024-07-31,Low,2024-08-02,0,0,2024-08-02,27.89
147276,1,2024-06-26,Low,2024-06-27,0,0,2024-06-27,59.97
147277,2,2024-01-01,Medium,2024-01-02,0,0,2024-01-02,19.91
147278,7,2024-02-15,Low,2024-02-18,0,0,2024-02-18,24.14
147279,4,2024-03-19,High,2024-03-22,0,0,2024-03-22,21.14
147280,3,2024-05-14,Low,2024-05-18,1,9,2024-05-27,66.17
147281,4,2024-10-28,Medium,2024-10-30,0,0,2024-10-30,41.78
147282,7,2024-10-09,Medium,2024-10-10,0,0,2024-10-10,60.67
147283,12,2024-04-06,High,2024-04-10,1,1,2024-04-11,35.67
147284,4,2024-11-21,Low,2024-11-22,0,0,2024-11-22,76.97
147285,9,2024-05-31,High,2024-06-04,0,0,2024-06-04,67.82
147286,7,2024-01-26,High,2024-01-30,0,0,2024-01-30,69.23
147287,2,2024-09-20,Low,2024-09-24,0,0,2024-09-24,74.42
147288,10,2024-02-09,Low,2024-02-12,0,0,2024-02-12,47.52
147289,4,2024-07-17,High,2024-07-20,0,0,2024-07-20,19.1
147290,4,2024-10-16,Low,2024-10-18,1,8,2024-10-26,97.66
147291,3,2024-12-15,Medium,2024-12-16,1,3,2024-12-19,59.99
147292,1,2024-08-30,Medium,2024-09-02,0,0,2024-09-02,59.48
147293,12,2024-07-05,Medium,2024-07-08,0,0,2024-07-08,53.66
147294,9,2024-07-31,Medium,2024-08-02,0,0,2024-08-02,22.37
147295,5,2024-12-05,Medium,2024-12-06,1,8,2024-12-14,35.0
147296,9,2024-12-19,Medium,2024-12-23,0,0,2024-12-23,72.56
147297,8,2024-04-17,Low,2024-04-21,1,8,2024-04-29,81.9
147298,10,2024-01-12,Medium,2024-01-13,0,0,2024-01-13,44.63
147299,7,2024-02-10,Medium,2024-02-14,0,0,2024-02-14,47.16
147300,1,2024-12-20,High,2024-12-22,1,2,2024-12-24,17.83
147301,12,2024-06-01,Low,2024-06-02,0,0,2024-06-02,71.05
147302,4,2024-05-31,Low,2024-06-02,0,0,2024-06-02,33.03
147303,4,2024-01-29,Medium,2024-01-30,0,0,2024-01-30,40.31
147304,4,2024-06-05,Low,2024-06-09,0,0,2024-06-09,37.82
147305,8,2024-05-05,High,2024-05-07,0,0,2024-05-07,67.54
147306,6,2024-01-12,Medium,2024-01-16,0,0,2024-01-16,25.5
147307,1,2024-01-08,High,2024-01-09,0,0,2024-01-09,64.82
147308,4,2024-02-16,Low,2024-02-19,0,0,2024-02-19,46.52
147309,10,2024-02-15,Medium,2024-02-19,0,0,2024-02-19,53.16
147310,11,2024-05-09,Low,2024-05-12,1,4,2024-05-16,89.32
147311,7,2024-12-25,Medium,2024-12-27,1,5,2025-01-01,96.02
147312,12,2024-04-27,Medium,2024-04-28,0,0,2024-04-28,68.09
147313,11,2024-08-25,High,2024-08-26,0,0,2024-08-26,33.5
147314,9,2024-06-24,Medium,2024-06-25,1,6,2024-07-01,118.25
147315,2,2024-11-01,Medium,2024-11-05,0,0,2024-11-05,63.28
147316,2,2024-01-31,Low,2024-02-01,0,0,2024-02-01,14.69
147317,5,2024-10-31,Low,2024-11-01,1,1,2024-11-02,45.66
147318,12,2024-07-27,Low,2024-07-29,0,0,2024-07-29,70.11
147319,5,2024-03-25,Low,2024-03-27,1,9,2024-04-05,103.82
147320,7,2024-10-23,High,2024-10-26,0,0,2024-10-26,19.05
147321,4,2024-09-24,Low,2024-09-28,1,1,2024-09-29,57.96
147322,4,2024-04-27,Medium,2024-04-30,0,0,2024-04-30,45.9
147323,2,2024-08-26,Low,2024-08-27,0,0,2024-08-27,10.77
147324,2,2024-04-13,Low,2024-04-14,0,0,2024-04-14,21.03
147325,4,2024-05-10,Medium,2024-05-11,0,0,2024-05-11,72.16
147326,2,2024-03-07,Low,2024-03-11,1,2,2024-03-13,47.26
147327,2,2024-10-07,Low,2024-10-09,1,6,2024-10-15,110.89
147328,10,2024-05-04,High,2024-05-07,0,0,2024-05-07,30.31
147329,4,2024-10-06,Medium,2024-10-09,1,6,2024-10-15,36.02
147330,12,2024-02-09,Medium,2024-02-13,0,0,2024-02-13,69.23
147331,3,2024-10-13,Critical,2024-10-15,0,0,2024-10-15,36.14
147332,10,2024-01-03,Medium,2024-01-07,0,0,2024-01-07,74.38
147333,4,2024-09-22,Medium,2024-09-26,0,0,2024-09-26,44.77
147334,10,2024-09-02,Medium,2024-09-04,0,0,2024-09-04,58.24
147335,11,2024-04-01,Low,2024-04-05,0,0,2024-04-05,66.54
147336,7,2024-03-04,Low,2024-03-05,1,9,2024-03-14,77.53
147337,3,2024-05-05,Medium,2024-05-07,1,1,2024-05-08,82.91
147338,1,2024-01-22,Critical,2024-01-26,0,0,2024-01-26,71.75
147339,12,2024-05-24,Medium,2024-05-28,1,5,2024-06-02,34.96
147340,11,2024-06-17,Medium,2024-06-19,1,5,2024-06-24,95.55
147341,12,2024-11-03,Critical,2024-11-05,0,0,2024-11-05,78.23
147342,4,2024-05-11,Low,2024-05-13,0,0,2024-05-13,31.65
147343,7,2024-02-21,Low,2024-02-24,1,9,2024-03-04,107.31
147344,2,2024-05-25,Medium,2024-05-28,0,0,2024-05-28,56.02
147345,12,2024-08-01,Medium,2024-08-04,1,5,2024-08-09,92.75
147346,10,2024-11-02,Medium,2024-11-04,1,3,2024-11-07,30.55
147347,10,2024-05-12,Medium,2024-05-14,1,8,2024-05-22,69.79
147348,2,2024-07-01,Medium,2024-07-04,1,6,2024-07-10,47.08
147349,6,2024-03-16,Medium,2024-03-18,1,1,2024-03-19,16.49
147350,5,2024-10-24,Critical,2024-10-25,0,0,2024-10-25,62.74
147351,4,2024-02-03,High,2024-02-05,0,0,2024-02-05,33.22
147352,6,2024-02-10,Low,2024-02-14,0,0,2024-02-14,76.86
147353,11,2024-11-20,Low,2024-11-23,0,0,2024-11-23,67.88
147354,12,2024-09-15,High,2024-09-19,0,0,2024-09-19,47.39
147355,9,2024-10-14,Low,2024-10-15,0,0,2024-10-15,67.52
147356,4,2024-10-26,Medium,2024-10-30,1,9,2024-11-08,43.26
147357,5,2024-07-06,Medium,2024-07-07,0,0,2024-07-07,79.77
147358,9,2024-03-05,Medium,2024-03-06,0,0,2024-03-06,11.58
147359,1,2024-05-09,Low,2024-05-10,0,0,2024-05-10,32.53
147360,10,2024-02-14,Low,2024-02-16,0,0,2024-02-16,60.09
147361,3,2024-08-14,Low,2024-08-15,1,1,2024-08-16,14.28
147362,1,2024-01-08,Critical,2024-01-09,0,0,2024-01-09,37.47
147363,5,2024-02-27,High,2024-02-28,0,0,2024-02-28,47.83
147364,11,2024-02-20,Medium,2024-02-21,0,0,2024-02-21,39.78
147365,12,2024-11-18,Medium,2024-11-21,0,0,2024-11-21,74.11
147366,5,2024-04-10,High,2024-04-13,0,0,2024-04-13,9.81
147367,3,2024-05-30,Medium,2024-05-31,0,0,2024-05-31,56.71
147368,5,2024-10-04,Low,2024-10-07,0,0,2024-10-07,65.89
147369,1,2024-11-17,High,2024-11-19,0,0,2024-11-19,27.93
147370,2,2024-01-13,Medium,2024-01-14,0,0,2024-01-14,26.08
147371,2,2024-09-21,High,2024-09-25,0,0,2024-09-25,13.06
147372,11,2024-10-07,High,2024-10-09,0,0,2024-10-09,69.96
147373,10,2024-12-26,Low,2024-12-27,1,1,2024-12-28,18.78
147374,1,2024-06-23,High,2024-06-25,0,0,2024-06-25,7.42
147375,6,2024-02-28,Critical,2024-03-02,0,0,2024-03-02,35.91
147376,7,2024-04-07,High,2024-04-11,1,4,2024-04-15,26.96
147377,2,2024-07-30,Critical,2024-08-02,0,0,2024-08-02,43.92
147378,1,2024-06-28,Medium,2024-07-02,0,0,2024-07-02,78.62
147379,5,2024-10-23,Medium,2024-10-26,0,0,2024-10-26,28.4
147380,9,2024-01-28,Low,2024-02-01,0,0,2024-02-01,52.01
147381,11,2024-02-10,High,2024-02-11,0,0,2024-02-11,55.88
147382,7,2024-03-19,Low,2024-03-21,0,0,2024-03-21,38.59
147383,5,2024-11-29,Medium,2024-11-30,1,9,2024-12-09,90.28
147384,5,2024-03-13,Low,2024-03-17,0,0,2024-03-17,45.67
147385,9,2024-01-06,High,2024-01-08,0,0,2024-01-08,31.78
147386,10,2024-01-01,Medium,2024-01-05,0,0,2024-01-05,11.98
147387,11,2024-08-11,High,2024-08-14,1,2,2024-08-16,28.07
147388,6,2024-09-12,Low,2024-09-16,0,0,2024-09-16,33.97
147389,10,2024-12-10,Critical,2024-12-13,0,0,2024-12-13,69.46
147390,12,2024-01-27,High,2024-01-30,0,0,2024-01-30,54.75
147391,6,2024-04-06,Medium,2024-04-09,0,0,2024-04-09,51.64
147392,3,2024-02-13,Critical,2024-02-17,0,0,2024-02-17,24.51
147393,3,2024-04-23,Medium,2024-04-25,0,0,2024-04-25,46.48
147394,9,2024-11-20,Low,2024-11-23,0,0,2024-11-23,40.16
147395,9,2024-07-06,Low,2024-07-08,0,0,2024-07-08,43.64
147396,11,2024-09-03,Low,2024-09-07,0,0,2024-09-07,23.39
147397,11,2024-08-29,Low,2024-08-30,1,6,2024-09-05,38.59
147398,5,2024-04-17,Medium,2024-04-20,1,2,2024-04-22,23.43
147399,10,2024-08-12,Low,2024-08-16,0,0,2024-08-16,38.48
147400,6,2024-02-13,Medium,2024-02-16,0,0,2024-02-16,48.38
147401,7,2024-07-09,Medium,2024-07-11,0,0,2024-07-11,58.4
147402,9,2024-12-21,Low,2024-12-22,0,0,2024-12-22,57.4
147403,7,2024-09-26,Low,2024-09-30,0,0,2024-09-30,10.95
147404,5,2024-07-30,Low,2024-08-02,0,0,2024-08-02,74.78
147405,12,2024-08-08,High,2024-08-09,0,0,2024-08-09,29.12
147406,11,2024-09-19,Low,2024-09-22,0,0,2024-09-22,67.61
147407,8,2024-09-15,High,2024-09-16,0,0,2024-09-16,31.35
147408,9,2024-11-25,Low,2024-11-29,0,0,2024-11-29,50.02
147409,11,2024-06-29,High,2024-07-02,0,0,2024-07-02,58.62
147410,3,2024-08-15,Critical,2024-08-19,0,0,2024-08-19,11.55
147411,3,2024-02-01,High,2024-02-05,0,0,2024-02-05,30.33
147412,5,2024-12-30,Medium,2025-01-02,0,0,2025-01-02,64.23
147413,2,2024-11-06,Low,2024-11-08,0,0,2024-11-08,46.23
147414,11,2024-09-28,Medium,2024-09-29,0,0,2024-09-29,65.47
147415,8,2024-01-19,Low,2024-01-23,0,0,2024-01-23,20.19
147416,10,2024-07-18,High,2024-07-19,0,0,2024-07-19,17.71
147417,5,2024-02-11,Low,2024-02-15,0,0,2024-02-15,30.96
147418,5,2024-05-09,Medium,2024-05-13,0,0,2024-05-13,6.62
147419,6,2024-01-06,Medium,2024-01-07,0,0,2024-01-07,75.53
147420,8,2024-04-09,Medium,2024-04-12,0,0,2024-04-12,57.8
147421,8,2024-04-26,Medium,2024-04-27,1,6,2024-05-03,77.95
147422,8,2024-10-08,Low,2024-10-10,0,0,2024-10-10,11.41
147423,1,2024-04-02,Low,2024-04-04,0,0,2024-04-04,11.98
147424,11,2024-11-19,Medium,2024-11-21,0,0,2024-11-21,63.56
147425,1,2024-10-24,Low,2024-10-27,0,0,2024-10-27,48.2
147426,10,2024-11-01,High,2024-11-03,1,5,2024-11-08,77.54
147427,1,2024-04-30,High,2024-05-03,0,0,2024-05-03,39.71
147428,8,2024-03-03,High,2024-03-05,0,0,2024-03-05,72.57
147429,12,2024-12-12,Medium,2024-12-13,0,0,2024-12-13,69.69
147430,10,2024-01-04,High,2024-01-05,0,0,2024-01-05,57.62
147431,4,2024-10-15,Low,2024-10-18,0,0,2024-10-18,25.17
147432,3,2024-12-14,Low,2024-12-18,0,0,2024-12-18,44.17
147433,2,2024-02-23,High,2024-02-26,0,0,2024-02-26,65.3
147434,10,2024-01-25,Low,2024-01-29,0,0,2024-01-29,66.46
147435,9,2024-10-08,Low,2024-10-12,1,5,2024-10-17,22.66
147436,4,2024-04-19,Medium,2024-04-22,0,0,2024-04-22,43.47
147437,12,2024-11-24,Medium,2024-11-25,0,0,2024-11-25,23.86
147438,8,2024-12-12,Low,2024-12-16,0,0,2024-12-16,30.51
147439,1,2024-06-09,Medium,2024-06-12,1,5,2024-06-17,80.82
147440,1,2024-07-17,Low,2024-07-21,1,8,2024-07-29,89.54
147441,6,2024-08-11,Medium,2024-08-14,1,9,2024-08-23,67.43
147442,9,2024-03-06,Medium,2024-03-07,0,0,2024-03-07,25.58
147443,1,2024-10-10,Medium,2024-10-13,0,0,2024-10-13,44.93
147444,5,2024-04-25,Low,2024-04-26,1,1,2024-04-27,18.17
147445,9,2024-01-23,High,2024-01-26,1,2,2024-01-28,48.65
147446,8,2024-08-05,Low,2024-08-07,0,0,2024-08-07,32.66
147447,8,2024-11-30,High,2024-12-02,0,0,2024-12-02,8.09
147448,9,2024-04-07,Medium,2024-04-10,0,0,2024-04-10,12.07
147449,7,2024-10-15,Medium,2024-10-18,0,0,2024-10-18,17.34
147450,9,2024-07-17,Critical,2024-07-18,0,0,2024-07-18,28.79
147451,8,2024-06-26,Low,2024-06-29,1,7,2024-07-06,131.61
147452,6,2024-02-09,Medium,2024-02-11,0,0,2024-02-11,34.76
147453,5,2024-03-21,High,2024-03-25,0,0,2024-03-25,39.73
147454,3,2024-12-11,High,2024-12-14,0,0,2024-12-14,12.48
147455,3,2024-10-17,Low,2024-10-21,0,0,2024-10-21,17.79
147456,7,2024-10-27,Low,2024-10-29,0,0,2024-10-29,23.31
147457,1,2024-12-01,Low,2024-12-03,0,0,2024-12-03,26.9
147458,10,2024-02-28,Medium,2024-02-29,1,7,2024-03-07,99.33
147459,6,2024-06-26,Medium,2024-06-30,0,0,2024-06-30,62.95
147460,5,2024-12-17,Medium,2024-12-18,0,0,2024-12-18,59.87
147461,1,2024-03-28,Medium,2024-03-31,0,0,2024-03-31,21.84
147462,5,2024-05-27,Medium,2024-05-29,1,1,2024-05-30,26.69
147463,3,2024-09-20,High,2024-09-24,0,0,2024-09-24,26.6
147464,6,2024-02-08,High,2024-02-09,0,0,2024-02-09,38.44
147465,12,2024-04-27,Medium,2024-04-28,0,0,2024-04-28,77.42
147466,12,2024-07-13,High,2024-07-16,0,0,2024-07-16,74.92
147467,12,2024-03-12,Low,2024-03-14,0,0,2024-03-14,64.89
147468,1,2024-08-13,Medium,2024-08-17,1,2,2024-08-19,26.02
147469,12,2024-01-14,Low,2024-01-17,0,0,2024-01-17,14.87
147470,9,2024-07-13,Medium,2024-07-14,1,2,2024-07-16,23.39
147471,2,2024-07-19,Medium,2024-07-23,0,0,2024-07-23,27.11
147472,8,2024-06-02,Low,2024-06-05,1,3,2024-06-08,81.01
147473,6,2024-12-04,Low,2024-12-07,0,0,2024-12-07,9.67
147474,3,2024-04-24,Medium,2024-04-25,0,0,2024-04-25,45.52
147475,2,2024-07-27,Medium,2024-07-30,0,0,2024-07-30,30.53
147476,9,2024-01-03,Medium,2024-01-06,0,0,2024-01-06,43.87
147477,2,2024-02-25,High,2024-02-26,0,0,2024-02-26,65.34
147478,4,2024-01-24,Low,2024-01-28,1,7,2024-02-04,98.26
147479,2,2024-03-16,Low,2024-03-18,1,5,2024-03-23,76.68
147480,5,2024-11-11,Medium,2024-11-14,1,6,2024-11-20,46.1
147481,11,2024-07-23,Medium,2024-07-24,0,0,2024-07-24,75.97
147482,2,2024-10-07,Low,2024-10-08,0,0,2024-10-08,8.02
147483,1,2024-08-09,Medium,2024-08-10,0,0,2024-08-10,75.77
147484,3,2024-11-28,Medium,2024-11-30,1,7,2024-12-07,110.6
147485,4,2024-06-24,High,2024-06-28,0,0,2024-06-28,53.32
147486,12,2024-03-08,Medium,2024-03-11,0,0,2024-03-11,18.59
147487,5,2024-02-17,High,2024-02-21,0,0,2024-02-21,31.0
147488,11,2024-08-31,Medium,2024-09-03,0,0,2024-09-03,78.22
147489,4,2024-08-17,Medium,2024-08-19,0,0,2024-08-19,78.43
147490,2,2024-09-17,High,2024-09-18,0,0,2024-09-18,52.49
147491,11,2024-03-14,High,2024-03-18,0,0,2024-03-18,74.92
147492,2,2024-06-28,Low,2024-06-29,0,0,2024-06-29,78.21
147493,2,2024-03-24,Medium,2024-03-27,0,0,2024-03-27,53.07
147494,6,2024-12-25,High,2024-12-29,0,0,2024-12-29,50.6
147495,10,2024-11-06,Medium,2024-11-09,0,0,2024-11-09,40.31
147496,3,2024-03-14,High,2024-03-17,1,4,2024-03-21,79.17
147497,3,2024-11-18,Low,2024-11-21,0,0,2024-11-21,34.13
147498,11,2024-06-16,High,2024-06-19,0,0,2024-06-19,60.19
147499,6,2024-12-19,Medium,2024-12-23,1,6,2024-12-29,41.93
147500,1,2024-04-10,Critical,2024-04-14,1,2,2024-04-16,39.18
147501,11,2024-08-04,Low,2024-08-06,0,0,2024-08-06,73.88
147502,6,2024-07-16,Medium,2024-07-20,0,0,2024-07-20,73.48
147503,5,2024-10-02,Low,2024-10-06,0,0,2024-10-06,15.45
147504,3,2024-10-02,Low,2024-10-04,0,0,2024-10-04,75.29
147505,9,2024-04-11,Low,2024-04-13,1,5,2024-04-18,24.66
147506,8,2024-04-21,Low,2024-04-22,0,0,2024-04-22,14.22
147507,3,2024-01-07,Medium,2024-01-11,1,4,2024-01-15,93.67
147508,5,2024-06-23,Low,2024-06-27,0,0,2024-06-27,41.51
147509,1,2024-10-30,Medium,2024-11-03,0,0,2024-11-03,66.24
147510,5,2024-01-29,Low,2024-02-02,1,3,2024-02-05,78.32
147511,12,2024-02-16,Critical,2024-02-18,0,0,2024-02-18,28.96
147512,2,2024-01-02,Low,2024-01-03,0,0,2024-01-03,7.31
147513,4,2024-05-11,Low,2024-05-14,0,0,2024-05-14,56.32
147514,3,2024-12-02,Low,2024-12-05,1,7,2024-12-12,64.06
147515,9,2024-07-01,Medium,2024-07-02,0,0,2024-07-02,78.09
147516,5,2024-03-07,Medium,2024-03-10,1,6,2024-03-16,48.06
147517,8,2024-09-05,High,2024-09-06,0,0,2024-09-06,7.16
147518,1,2024-10-23,Medium,2024-10-24,0,0,2024-10-24,5.07
147519,6,2024-06-26,Medium,2024-06-30,1,9,2024-07-09,82.63
147520,7,2024-06-02,High,2024-06-04,0,0,2024-06-04,32.04
147521,4,2024-08-22,Medium,2024-08-23,1,7,2024-08-30,72.22
147522,7,2024-10-03,Medium,2024-10-06,0,0,2024-10-06,62.55
147523,6,2024-10-02,High,2024-10-04,0,0,2024-10-04,43.28
147524,6,2024-02-21,Medium,2024-02-23,1,3,2024-02-26,46.62
147525,3,2024-02-16,Medium,2024-02-17,0,0,2024-02-17,12.08
147526,3,2024-08-29,Medium,2024-09-02,0,0,2024-09-02,18.17
147527,11,2024-08-07,Medium,2024-08-11,0,0,2024-08-11,10.41
147528,2,2024-07-17,Medium,2024-07-21,0,0,2024-07-21,32.86
147529,3,2024-09-29,Medium,2024-10-01,1,3,2024-10-04,29.1
147530,7,2024-11-23,High,2024-11-27,1,2,2024-11-29,14.08
147531,2,2024-06-17,High,2024-06-18,0,0,2024-06-18,55.1
147532,5,2024-08-16,Medium,2024-08-20,1,4,2024-08-24,77.48
147533,4,2024-05-06,Medium,2024-05-08,0,0,2024-05-08,8.38
147534,4,2024-07-23,Medium,2024-07-24,0,0,2024-07-24,34.3
147535,7,2024-05-30,Medium,2024-06-02,0,0,2024-06-02,43.3
147536,1,2024-03-19,Medium,2024-03-22,0,0,2024-03-22,59.8
147537,1,2024-12-10,Medium,2024-12-13,0,0,2024-12-13,26.24
147538,7,2024-03-25,Medium,2024-03-26,0,0,2024-03-26,79.12
147539,4,2024-03-11,Medium,2024-03-15,1,2,2024-03-17,29.92
147540,1,2024-06-27,High,2024-06-28,0,0,2024-06-28,22.55
147541,12,2024-03-29,Medium,2024-04-02,0,0,2024-04-02,41.74
147542,2,2024-11-25,High,2024-11-26,0,0,2024-11-26,24.55
147543,4,2024-02-22,Medium,2024-02-26,0,0,2024-02-26,61.75
147544,5,2024-06-17,Low,2024-06-19,1,3,2024-06-22,31.36
147545,7,2024-06-03,High,2024-06-06,0,0,2024-06-06,24.22
147546,10,2024-03-22,Medium,2024-03-23,0,0,2024-03-23,31.56
147547,2,2024-08-27,Low,2024-08-31,0,0,2024-08-31,39.74
147548,4,2024-08-10,Medium,2024-08-13,0,0,2024-08-13,74.39
147549,5,2024-05-22,Medium,2024-05-26,0,0,2024-05-26,70.78
147550,4,2024-04-21,Low,2024-04-22,1,9,2024-05-01,119.73
147551,12,2024-09-16,Low,2024-09-20,0,0,2024-09-20,75.59
147552,10,2024-06-12,Low,2024-06-13,0,0,2024-06-13,21.62
147553,12,2024-01-06,Medium,2024-01-07,0,0,2024-01-07,53.3
147554,12,2024-05-29,Medium,2024-05-31,0,0,2024-05-31,45.17
147555,7,2024-02-29,Medium,2024-03-04,1,7,2024-03-11,86.29
147556,2,2024-08-02,Low,2024-08-05,1,4,2024-08-09,82.48
147557,6,2024-04-04,Medium,2024-04-06,0,0,2024-04-06,11.84
147558,10,2024-01-26,High,2024-01-27,0,0,2024-01-27,61.46
147559,3,2024-01-11,High,2024-01-14,0,0,2024-01-14,77.88
147560,4,2024-03-31,Medium,2024-04-01,0,0,2024-04-01,12.64
147561,8,2024-02-19,High,2024-02-23,0,0,2024-02-23,35.44
147562,11,2024-07-20,Low,2024-07-23,0,0,2024-07-23,78.29
147563,6,2024-08-31,Medium,2024-09-02,1,7,2024-09-09,55.05
147564,10,2024-05-15,Medium,2024-05-19,0,0,2024-05-19,27.15
147565,7,2024-03-11,Medium,2024-03-14,0,0,2024-03-14,9.56
147566,3,2024-08-04,Medium,2024-08-08,0,0,2024-08-08,60.38
147567,9,2024-08-28,Low,2024-09-01,0,0,2024-09-01,69.66
147568,1,2024-12-23,Medium,2024-12-26,0,0,2024-12-26,71.53
147569,11,2024-07-11,Medium,2024-07-13,1,4,2024-07-17,88.76
147570,1,2024-05-10,High,2024-05-14,0,0,2024-05-14,31.95
147571,5,2024-11-11,High,2024-11-13,0,0,2024-11-13,51.54
147572,4,2024-10-25,High,2024-10-27,0,0,2024-10-27,24.19
147573,5,2024-06-09,Low,2024-06-11,0,0,2024-06-11,18.55
147574,1,2024-03-11,Medium,2024-03-12,0,0,2024-03-12,28.72
147575,6,2024-08-29,High,2024-09-02,0,0,2024-09-02,16.49
147576,4,2024-04-17,Medium,2024-04-18,1,5,2024-04-23,47.95
147577,1,2024-12-25,Low,2024-12-27,1,9,2025-01-05,82.07
147578,11,2024-05-02,Medium,2024-05-06,1,3,2024-05-09,46.81
147579,5,2024-01-15,High,2024-01-16,1,9,2024-01-25,52.04
147580,4,2024-10-07,Low,2024-10-09,1,2,2024-10-11,37.03
147581,2,2024-01-01,Medium,2024-01-04,0,0,2024-01-04,60.42
147582,5,2024-07-10,Low,2024-07-14,0,0,2024-07-14,48.68
147583,2,2024-07-20,Medium,2024-07-21,0,0,2024-07-21,58.29
147584,3,2024-08-25,Critical,2024-08-29,0,0,2024-08-29,69.45
147585,6,2024-01-16,Low,2024-01-17,0,0,2024-01-17,23.15
147586,1,2024-07-02,Low,2024-07-06,0,0,2024-07-06,20.69
147587,7,2024-05-19,Medium,2024-05-21,1,7,2024-05-28,60.63
147588,11,2024-12-10,Low,2024-12-14,1,4,2024-12-18,83.68
147589,2,2024-11-29,Low,2024-12-01,0,0,2024-12-01,9.35
147590,12,2024-05-15,Medium,2024-05-19,1,5,2024-05-24,50.19
147591,8,2024-03-12,Low,2024-03-16,0,0,2024-03-16,37.38
147592,3,2024-03-30,Low,2024-04-03,0,0,2024-04-03,60.28
147593,9,2024-03-13,Medium,2024-03-14,1,7,2024-03-21,91.21
147594,12,2024-09-12,Medium,2024-09-13,0,0,2024-09-13,48.59
147595,12,2024-10-23,High,2024-10-26,0,0,2024-10-26,14.05
147596,1,2024-07-06,Low,2024-07-10,0,0,2024-07-10,40.95
147597,4,2024-01-20,Low,2024-01-24,0,0,2024-01-24,52.7
147598,6,2024-03-18,Low,2024-03-21,0,0,2024-03-21,64.2
147599,7,2024-11-09,Medium,2024-11-13,0,0,2024-11-13,25.32
147600,8,2024-08-17,Medium,2024-08-20,0,0,2024-08-20,41.55
147601,12,2024-04-20,Low,2024-04-24,0,0,2024-04-24,33.97
147602,7,2024-12-16,Medium,2024-12-17,1,5,2024-12-22,38.12
147603,2,2024-06-04,Medium,2024-06-05,0,0,2024-06-05,28.55
147604,5,2024-04-07,High,2024-04-10,1,7,2024-04-17,90.02
147605,3,2024-07-12,Medium,2024-07-16,0,0,2024-07-16,18.46
147606,8,2024-11-18,Low,2024-11-22,0,0,2024-11-22,16.94
147607,4,2024-02-06,Low,2024-02-07,0,0,2024-02-07,6.89
147608,9,2024-04-04,Medium,2024-04-08,0,0,2024-04-08,43.13
147609,12,2024-03-04,High,2024-03-07,0,0,2024-03-07,19.25
147610,10,2024-06-05,Medium,2024-06-06,0,0,2024-06-06,67.17
147611,7,2024-05-14,Medium,2024-05-18,0,0,2024-05-18,54.04
147612,12,2024-06-20,Critical,2024-06-22,1,6,2024-06-28,29.95
147613,4,2024-12-30,High,2025-01-01,1,3,2025-01-04,61.39
147614,5,2024-07-05,High,2024-07-07,1,9,2024-07-16,117.76
147615,10,2024-02-11,Critical,2024-02-14,0,0,2024-02-14,37.54
147616,8,2024-12-23,Medium,2024-12-24,1,1,2024-12-25,68.99
147617,7,2024-05-03,Critical,2024-05-05,1,5,2024-05-10,72.5
147618,12,2024-04-25,Low,2024-04-28,1,7,2024-05-05,64.94
147619,8,2024-05-25,Medium,2024-05-28,0,0,2024-05-28,11.88
